aname,face.value,face.confidence,mood.value,mood.confidence,neutral_mood.value,neutral_mood.confidence,anger.value,anger.confidence,disgust.value,disgust.confidence,fear.value,fear.confidence,happiness.value,happiness.confidence,sadness.value,sadness.confidence,surprise.value,surprise.confidence
face-100-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-193-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-99-1-Go.png,TRUE,51,sad,45,FALSE,0,FALSE,43,FALSE,42,FALSE,0,FALSE,5,FALSE,45,FALSE,33
face-192-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-188-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-183-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-182-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-180-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-181-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-177-2-Go.png,TRUE,53,surprised,80,FALSE,0,TRUE,50,TRUE,76,FALSE,0,FALSE,0,FALSE,1,TRUE,80
face-179-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-178-1-Go.png,TRUE,54,sad,97,FALSE,0,FALSE,0,TRUE,73,FALSE,0,FALSE,0,TRUE,97,TRUE,65
face-98-1-Go.png,TRUE,59,angry,55,FALSE,0,TRUE,55,FALSE,49,TRUE,54,FALSE,0,FALSE,21,FALSE,0
face-172-4-Go.png,TRUE,58,disgusted,81,FALSE,0,FALSE,26,TRUE,81,FALSE,4,FALSE,0,FALSE,0,TRUE,76
face-176-1-Go.png,TRUE,61,surprised,75,FALSE,0,TRUE,52,TRUE,53,FALSE,4,FALSE,0,FALSE,0,TRUE,75
face-174-1-Go.png,TRUE,53,surprised,76,FALSE,0,FALSE,37,TRUE,67,FALSE,0,FALSE,6,FALSE,0,TRUE,76
face-97-6-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-175-3-Go.png,TRUE,60,disgusted,82,FALSE,12,FALSE,18,TRUE,82,FALSE,29,FALSE,0,FALSE,0,TRUE,76
face-173-1-Go.png,TRUE,51,scared,97,FALSE,0,FALSE,0,TRUE,54,TRUE,97,FALSE,0,FALSE,45,FALSE,28
face-171-1-Go.png,TRUE,62,surprised,83,FALSE,0,FALSE,24,TRUE,78,FALSE,3,FALSE,9,FALSE,0,TRUE,83
face-170-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-169-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-167-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-168-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-166-3-Go.png,TRUE,56,surprised,66,FALSE,0,TRUE,50,FALSE,38,FALSE,4,FALSE,13,FALSE,0,TRUE,66
face-97-1-Go.png,TRUE,54,surprised,84,FALSE,0,FALSE,42,TRUE,51,FALSE,0,FALSE,0,TRUE,58,TRUE,84
face-165-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-164-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-162-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-156-1-Go.png,TRUE,66,happy,47,FALSE,0,FALSE,1,FALSE,6,FALSE,3,FALSE,47,FALSE,0,FALSE,32
face-160-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-159-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-96-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-157-2-Go.png,TRUE,56,surprised,67,FALSE,0,TRUE,55,TRUE,55,FALSE,30,FALSE,0,FALSE,0,TRUE,67
face-158-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-155-1-Go.png,TRUE,58,sad,56,FALSE,0,FALSE,12,FALSE,13,FALSE,35,FALSE,16,TRUE,56,FALSE,28
face-157-1-Go.png,TRUE,59,angry,69,FALSE,14,TRUE,69,TRUE,57,FALSE,0,FALSE,2,TRUE,51,FALSE,37
face-153-1-Go.png,TRUE,66,surprised,44,FALSE,0,FALSE,18,FALSE,0,FALSE,0,FALSE,32,FALSE,22,FALSE,44
face-152-1-Go.png,TRUE,63,disgusted,66,FALSE,0,TRUE,58,TRUE,66,FALSE,0,FALSE,0,FALSE,42,FALSE,49
face-151-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-151-1-Go.png,TRUE,70,angry,81,FALSE,0,TRUE,81,FALSE,9,FALSE,0,FALSE,49,FALSE,4,FALSE,3
face-150-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-150-1-Go.png,TRUE,71,angry,93,FALSE,0,TRUE,93,FALSE,5,FALSE,0,FALSE,0,FALSE,48,FALSE,0
face-96-1-Go.png,TRUE,66,disgusted,52,FALSE,8,FALSE,47,TRUE,52,FALSE,20,FALSE,33,FALSE,16,FALSE,4
face-149-1-Go.png,TRUE,59,surprised,54,FALSE,10,FALSE,0,TRUE,53,FALSE,0,FALSE,0,FALSE,30,TRUE,54
face-145-1-Go.png,TRUE,65,sad,78,FALSE,0,TRUE,74,FALSE,0,FALSE,0,FALSE,31,TRUE,78,FALSE,5
face-148-2-Go.png,TRUE,77,scared,100,FALSE,0,FALSE,42,FALSE,0,TRUE,100,FALSE,3,TRUE,83,FALSE,0
face-148-1-Go.png,TRUE,64,disgusted,47,FALSE,8,FALSE,16,FALSE,47,FALSE,18,FALSE,22,FALSE,16,FALSE,29
face-147-1-Go.png,TRUE,65,disgusted,49,FALSE,0,FALSE,0,FALSE,49,FALSE,0,FALSE,18,FALSE,48,FALSE,40
face-146-1-Go.png,TRUE,68,angry,92,FALSE,0,TRUE,92,FALSE,0,FALSE,0,FALSE,17,TRUE,67,FALSE,14
face-144-2-Go.png,TRUE,76,scared,73,FALSE,0,FALSE,39,FALSE,0,TRUE,73,FALSE,31,FALSE,48,FALSE,0
face-144-1-Go.png,TRUE,56,surprised,71,FALSE,17,FALSE,21,TRUE,51,FALSE,0,FALSE,11,FALSE,0,TRUE,71
face-143-1-Go.png,TRUE,70,sad,100,FALSE,0,FALSE,24,FALSE,0,FALSE,0,FALSE,10,TRUE,100,FALSE,25
face-142-4-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-95-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-142-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-142-2-Go.png,TRUE,70,sad,100,FALSE,0,FALSE,21,FALSE,27,FALSE,0,FALSE,0,TRUE,100,FALSE,43
face-142-1-Go.png,TRUE,55,sad,100,FALSE,0,FALSE,0,FALSE,48,FALSE,45,FALSE,0,TRUE,100,FALSE,30
face-141-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-140-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-136-3-Go.png,TRUE,63,sad,66,FALSE,0,FALSE,11,FALSE,40,FALSE,0,FALSE,4,TRUE,66,TRUE,66
face-139-1-Go.png,TRUE,58,surprised,70,FALSE,32,FALSE,0,FALSE,34,FALSE,25,FALSE,0,FALSE,28,TRUE,70
face-138-1-Go.png,TRUE,57,angry,75,FALSE,20,TRUE,75,FALSE,36,FALSE,11,FALSE,0,FALSE,13,FALSE,41
face-137-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-137-1-Go.png,TRUE,70,sad,58,FALSE,0,FALSE,44,FALSE,37,FALSE,11,FALSE,4,TRUE,58,FALSE,22
face-135-1-Go.png,TRUE,68,scared,53,FALSE,0,FALSE,0,FALSE,44,TRUE,53,FALSE,0,FALSE,41,FALSE,36
face-95-1-Go.png,TRUE,69,angry,55,FALSE,0,TRUE,55,TRUE,51,FALSE,35,FALSE,38,FALSE,0,FALSE,12
face-134-1-Go.png,TRUE,66,surprised,79,FALSE,0,FALSE,0,TRUE,53,FALSE,0,FALSE,0,FALSE,48,TRUE,79
face-133-1-Go.png,TRUE,65,surprised,55,FALSE,28,FALSE,24,FALSE,28,FALSE,3,FALSE,7,FALSE,0,TRUE,55
face-132-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-128-1-Go.png,TRUE,66,angry,65,FALSE,0,TRUE,65,FALSE,17,FALSE,12,FALSE,0,FALSE,33,FALSE,39
face-126-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-296-1-Go.png,TRUE,72,surprised,79,FALSE,3,TRUE,59,FALSE,12,FALSE,5,FALSE,0,FALSE,14,TRUE,79
face-126-1-Go.png,TRUE,70,angry,61,FALSE,0,TRUE,61,FALSE,36,FALSE,40,FALSE,0,FALSE,0,FALSE,35
face-295-1-Go.png,TRUE,79,scared,65,FALSE,26,FALSE,13,FALSE,30,TRUE,65,FALSE,0,FALSE,21,FALSE,46
face-294-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-293-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-279-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-278-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-94-7-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-274-1-Go.png,TRUE,48,surprised,58,FALSE,0,FALSE,19,FALSE,48,FALSE,16,FALSE,11,FALSE,0,TRUE,58
face-277-3-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-273-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-272-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-271-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-266-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-92-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-253-1-Go.png,TRUE,76,scared,46,FALSE,0,FALSE,17,FALSE,44,FALSE,46,FALSE,0,FALSE,0,FALSE,38
face-258-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-264-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-255-2-Go.png,TRUE,50,angry,91,FALSE,0,TRUE,91,FALSE,29,FALSE,28,FALSE,28,FALSE,14,TRUE,62
face-264-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-262-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-261-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-254-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-256-1-Go.png,TRUE,49,disgusted,59,FALSE,0,FALSE,0,TRUE,59,FALSE,33,FALSE,10,FALSE,16,TRUE,57
face-252-5-Go.png,TRUE,58,surprised,87,FALSE,0,TRUE,59,TRUE,82,FALSE,0,FALSE,0,FALSE,41,TRUE,87
face-44-1-Go.png,TRUE,48,surprised,80,FALSE,0,FALSE,47,FALSE,30,FALSE,0,FALSE,0,TRUE,53,TRUE,80
face-45-3-Go.png,TRUE,52,disgusted,58,FALSE,0,FALSE,0,TRUE,58,FALSE,13,FALSE,26,FALSE,37,FALSE,41
face-49-2-Go.png,TRUE,57,disgusted,62,FALSE,0,FALSE,15,TRUE,62,TRUE,56,FALSE,0,FALSE,48,FALSE,37
face-47-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-50-1-Go.png,TRUE,73,angry,88,FALSE,23,TRUE,88,FALSE,22,FALSE,0,FALSE,0,FALSE,16,FALSE,39
face-49-1-Go.png,TRUE,58,angry,48,FALSE,0,FALSE,48,FALSE,11,FALSE,28,FALSE,0,FALSE,28,FALSE,46
face-46-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-43-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-42-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-40-2-Go.png,TRUE,47,surprised,77,FALSE,0,FALSE,26,FALSE,39,FALSE,0,FALSE,0,FALSE,16,TRUE,77
face-91-1-Go.png,TRUE,65,angry,51,FALSE,25,TRUE,51,TRUE,51,FALSE,15,FALSE,19,FALSE,33,FALSE,18
face-90-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-76-1-Go.png,TRUE,70,scared,85,FALSE,0,FALSE,21,FALSE,46,TRUE,85,FALSE,20,TRUE,53,FALSE,18
face-75-1-Go.png,TRUE,71,angry,74,FALSE,0,TRUE,74,FALSE,45,FALSE,26,FALSE,11,FALSE,10,FALSE,45
face-41-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-39-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-90-3-Go.png,TRUE,52,angry,100,FALSE,0,TRUE,100,FALSE,34,FALSE,1,FALSE,0,FALSE,49,FALSE,18
face-77-3-Go.png,TRUE,55,surprised,72,FALSE,0,TRUE,55,TRUE,59,FALSE,35,FALSE,4,FALSE,10,TRUE,72
face-74-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-73-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-70-7-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-66-1-Go.png,TRUE,71,sad,52,FALSE,0,FALSE,28,FALSE,31,FALSE,6,FALSE,3,TRUE,52,FALSE,24
face-69-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-51-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-59-1-Go.png,TRUE,62,disgusted,71,FALSE,0,TRUE,52,TRUE,71,FALSE,0,FALSE,0,TRUE,59,TRUE,67
face-73-1-Go.png,TRUE,61,surprised,53,FALSE,0,FALSE,35,FALSE,41,FALSE,0,FALSE,0,FALSE,26,TRUE,53
face-70-1-Go.png,TRUE,72,surprised,49,FALSE,22,FALSE,0,FALSE,34,FALSE,26,FALSE,0,FALSE,36,FALSE,49
face-68-1-Go.png,TRUE,64,scared,95,FALSE,0,FALSE,0,TRUE,57,TRUE,95,FALSE,0,TRUE,50,TRUE,53
face-64-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-52-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-37-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-38-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-33-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-28-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-36-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-32-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-34-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-30-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-27-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-26-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-13-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-14-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-18-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-16-1-Go.png,TRUE,47,disgusted,60,FALSE,5,FALSE,9,TRUE,60,FALSE,47,FALSE,24,FALSE,0,TRUE,54
face-12-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-22-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-20-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-17-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-19-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-15-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1-2-Go.png,TRUE,61,angry,100,FALSE,0,TRUE,100,FALSE,49,FALSE,4,FALSE,7,TRUE,56,FALSE,33
face-1-1-Go.png,TRUE,70,angry,86,FALSE,0,TRUE,86,TRUE,52,FALSE,8,FALSE,2,TRUE,53,FALSE,21
face-10-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-9-1-Go.png,TRUE,48,disgusted,70,FALSE,0,FALSE,8,TRUE,70,FALSE,0,FALSE,6,FALSE,0,TRUE,65
face-5-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-4-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-3-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-2-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-8-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-7-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1399-12-Go.png,TRUE,56,scared,93,FALSE,0,FALSE,5,FALSE,21,TRUE,93,FALSE,6,FALSE,12,FALSE,47
face-1399-10-Go.png,TRUE,59,angry,88,FALSE,0,TRUE,88,FALSE,1,FALSE,16,FALSE,8,FALSE,12,FALSE,49
face-1399-9-Go.png,TRUE,62,surprised,73,FALSE,0,FALSE,22,FALSE,18,FALSE,23,FALSE,3,FALSE,0,TRUE,73
face-1399-8-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1399-7-Go.png,TRUE,64,surprised,90,FALSE,0,FALSE,22,TRUE,58,FALSE,0,FALSE,1,FALSE,22,TRUE,90
face-1399-6-Go.png,TRUE,56,angry,75,FALSE,3,TRUE,75,FALSE,19,TRUE,75,FALSE,20,FALSE,0,FALSE,4
face-1399-5-Go.png,TRUE,50,scared,71,FALSE,0,FALSE,34,TRUE,53,TRUE,71,FALSE,0,FALSE,28,FALSE,33
face-1399-4-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1396-3-Go.png,TRUE,58,disgusted,94,FALSE,0,TRUE,73,TRUE,94,FALSE,11,FALSE,0,TRUE,73,FALSE,35
face-1398-1-Go.png,TRUE,74,angry,53,FALSE,3,TRUE,53,FALSE,27,FALSE,33,FALSE,0,FALSE,35,FALSE,43
face-1399-11-Go.png,TRUE,75,angry,100,FALSE,0,TRUE,100,TRUE,53,FALSE,30,FALSE,0,FALSE,0,FALSE,40
face-1399-3-Go.png,TRUE,63,scared,62,FALSE,14,TRUE,56,FALSE,0,TRUE,62,FALSE,0,FALSE,0,FALSE,23
face-1399-1-Go.png,TRUE,51,sad,66,FALSE,0,FALSE,0,FALSE,11,FALSE,0,FALSE,2,TRUE,66,TRUE,56
face-1399-2-Go.png,TRUE,72,angry,100,FALSE,15,TRUE,100,FALSE,4,FALSE,41,FALSE,0,FALSE,0,FALSE,32
face-1397-1-Go.png,TRUE,58,surprised,73,FALSE,16,FALSE,46,FALSE,19,FALSE,18,FALSE,0,FALSE,28,TRUE,73
face-1400-1-Go.png,TRUE,61,surprised,50,FALSE,0,FALSE,0,FALSE,19,FALSE,9,FALSE,0,FALSE,21,TRUE,50
face-1400-2-Go.png,TRUE,64,sad,59,FALSE,44,FALSE,42,FALSE,22,FALSE,45,FALSE,0,TRUE,59,FALSE,0
face-1395-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1392-3-Go.png,TRUE,58,disgusted,87,FALSE,0,TRUE,61,TRUE,87,FALSE,21,FALSE,3,FALSE,0,TRUE,64
face-1388-1-Go.png,TRUE,47,surprised,57,FALSE,10,FALSE,47,TRUE,50,FALSE,8,FALSE,15,FALSE,0,TRUE,57
face-1387-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1383-1-Go.png,TRUE,63,sad,79,FALSE,0,FALSE,28,FALSE,44,TRUE,66,FALSE,0,TRUE,79,FALSE,16
face-1386-1-Go.png,TRUE,50,angry,78,FALSE,0,TRUE,78,FALSE,30,TRUE,65,FALSE,0,TRUE,65,FALSE,12
face-1391-3-Go.png,TRUE,57,disgusted,64,FALSE,4,TRUE,54,TRUE,64,TRUE,56,FALSE,0,FALSE,0,FALSE,34
face-1389-1-Go.png,TRUE,54,surprised,56,FALSE,0,FALSE,20,FALSE,0,FALSE,0,FALSE,29,FALSE,34,TRUE,56
face-1382-4-Go.png,TRUE,64,sad,85,FALSE,0,FALSE,25,FALSE,46,FALSE,49,FALSE,0,TRUE,85,FALSE,47
face-1384-1-Go.png,TRUE,62,angry,79,FALSE,0,TRUE,79,FALSE,42,FALSE,37,FALSE,0,TRUE,71,FALSE,4
face-1385-1-Go.png,TRUE,52,angry,90,FALSE,0,TRUE,90,FALSE,15,FALSE,30,FALSE,0,TRUE,67,FALSE,13
face-1381-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1380-1-Go.png,TRUE,78,neutral,63,TRUE,63,TRUE,55,FALSE,22,FALSE,5,FALSE,0,FALSE,0,FALSE,13
face-1379-1-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1406-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1408-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1403-5-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1404-1-Go.png,TRUE,53,surprised,70,FALSE,19,TRUE,51,FALSE,27,FALSE,4,FALSE,0,FALSE,0,TRUE,70
face-1407-2-Go.png,TRUE,52,disgusted,77,FALSE,0,FALSE,43,TRUE,77,FALSE,0,FALSE,0,TRUE,51,TRUE,65
face-1409-2-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1405-2-Go.png,TRUE,50,surprised,77,FALSE,0,FALSE,17,TRUE,55,FALSE,19,FALSE,0,TRUE,63,TRUE,77
face-1403-1-Go.png,TRUE,56,disgusted,52,FALSE,0,FALSE,7,TRUE,52,FALSE,32,FALSE,14,FALSE,34,FALSE,47
face-1402-1-Go.png,TRUE,62,angry,100,FALSE,0,TRUE,100,FALSE,38,FALSE,0,FALSE,0,TRUE,70,FALSE,9
face-1400-12-Go.png,TRUE,69,angry,78,FALSE,0,TRUE,78,TRUE,51,FALSE,0,FALSE,0,FALSE,0,TRUE,76
face-1400-11-Go.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
face-1400-29-Go.png,TRUE,59,scared,61,FALSE,0,TRUE,54,FALSE,16,TRUE,61,FALSE,0,FALSE,0,FALSE,44
