"file","mid","description","score","boundingPoly.x1","boundingPoly.x2","boundingPoly.x3","boundingPoly.x4","boundingPoly.y1","boundingPoly.y2","boundingPoly.y3","boundingPoly.y4"
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0037.png","/m/0p58j","Australian Open Tennis Tournament",0.35594839,37,91,91,37,65,65,144,144
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0038.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0039.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0040.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0041.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0042.png","/m/0p58j","Australian Open Tennis Tournament",0.24989112,48,115,115,48,49,49,161,161
"2016_CT6_R02_ABeck_GER_vs_TBacsinszky_SUI_WS220_clip.0043.png","/m/0p58j","Australian Open Tennis Tournament",0.40222356,37,146,146,37,44,44,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0001.png","/m/0p58j","Australian Open Tennis Tournament",0.43752992,37,93,93,37,50,50,144,144
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0002.png","/m/0p58j","Australian Open Tennis Tournament",0.41354024,30,130,130,30,69,69,163,163
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0003.png","/m/0p58j","Australian Open Tennis Tournament",0.44235942,30,109,109,30,50,50,163,163
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0004.png","/m/011_65","Emirates",0.44609892,413,526,526,413,106,106,127,127
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0004.png","/m/0p58j","Australian Open Tennis Tournament",0.23442891,54,96,96,54,68,68,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0005.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0006.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0007.png","/m/06dqvy","Jacobs Creek",0.59838849,8,345,345,8,218,218,269,269
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0007.png","/m/011_65","Emirates",0.40699285,490,585,585,490,238,238,265,265
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0008.png","/m/0p58j","Australian Open Tennis Tournament",0.39864331,41,83,83,41,48,48,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0009.png","/m/06dqvy","Jacobs Creek",0.45281053,56,297,297,56,240,240,279,279
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0010.png","/m/0db0h9","Jacobs Creek",0.21075921,20,94,94,20,241,241,273,273
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0010.png","/m/0p58j","Australian Open Tennis Tournament",0.20575725,695,733,733,695,238,238,285,285
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0011.png","/g/11bwn3hffh","Australian Open Tennis Tournament",0.25320137,13,41,41,13,214,214,272,272
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0011.png","/m/017ql","ANZ",0.17007716,736,778,778,736,196,196,257,257
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0012.png","/m/0p58j","Australian Open Tennis Tournament",0.29111448,64,131,131,64,44,44,142,142
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0012.png",NA,"Emirates",0.21135297,570,620,620,570,228,228,240,240
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0012.png",NA,"ANZ",0.20200373,727,765,765,727,220,220,255,255
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0013.png","/m/0p58j","Australian Open Tennis Tournament",0.25064322,10,51,51,10,221,221,291,291
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0013.png","/m/0by16yq","Square, Inc.",0.23138587,208,280,280,208,213,213,261,261
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0013.png","/m/011_65","Emirates",0.17148717,552,597,597,552,218,218,246,246
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0014.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0015.png","/m/0p58j","Australian Open Tennis Tournament",0.24830116,56,109,109,56,48,48,140,140
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0015.png","/m/03s14w","ANZ",0.2403495,323,759,759,323,220,220,254,254
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0015.png","/m/01_1kk","Paris Saint-Germain F.C.",0.21334192,159,217,217,159,229,229,245,245
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0016.png","/m/0p58j","Australian Open Tennis Tournament",0.44187957,37,109,109,37,50,50,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0016.png","/m/011_65","Emirates",0.40128303,130,576,576,130,123,123,290,290
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0017.png","/m/011_65","Emirates",0.36666864,192,584,584,192,108,108,258,258
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0017.png",NA,"Australian Open Tennis Tournament",0.24154997,64,146,146,64,44,44,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0018.png","/m/011_65","Emirates",0.36068591,216,549,549,216,111,111,233,233
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0019.png","/m/011_65","Emirates",0.51479715,447,554,554,447,90,90,124,124
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0019.png","/m/0p58j","Australian Open Tennis Tournament",0.4036034,44,96,96,44,27,27,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0020.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0022.png","/m/0p58j","Australian Open Tennis Tournament",0.3643311,37,77,77,37,69,69,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0023.png","/m/0p58j","Australian Open Tennis Tournament",0.30170268,45,115,115,45,51,51,161,161
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0023.png","/m/09npdx","Hisense",0.23263882,572,670,670,572,235,235,272,272
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0024.png","/m/0p58j","Australian Open Tennis Tournament",0.19647156,45,117,117,45,51,51,136,136
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0024.png","/m/09npdx","Hisense",0.18432391,136,258,258,136,264,264,316,316
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0025.png",NA,"Australian Open",0.19517611,167,188,188,167,378,378,401,401
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0026.png","/m/0g_rk1","Medibank",0.20023343,298,356,356,298,232,232,254,254
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0026.png","/m/0fq25wr","Australian Open Tennis Tournament",0.18658549,56,90,90,56,60,60,136,136
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0027.png","/m/0p58j","Australian Open Tennis Tournament",0.31376889,41,91,91,41,44,44,139,139
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0027.png",NA,"Medibank",0.16907549,251,324,324,251,211,211,229,229
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0028.png","/m/0p58j","Australian Open Tennis Tournament",0.23756698,45,72,72,45,51,51,133,133
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0029.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0030.png","/m/01_6jm","Optus",0.30108818,99,184,184,99,254,254,303,303
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0031.png","/m/01_6jm","Optus",0.26745164,429,499,499,429,261,261,308,308
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.22730917,48,117,117,48,98,98,148,148
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0032.png",NA,"Australian Open Tennis Tournament",0.20495786,41,77,77,41,74,74,136,136
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0033.png","/m/0p58j","Australian Open Tennis Tournament",0.28647652,31,109,109,31,48,48,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0033.png","/m/09npdx","Hisense",0.27964166,516,755,755,516,219,219,287,287
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0034.png","/m/0p58j","Australian Open Tennis Tournament",0.39530537,37,96,96,37,51,51,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0035.png","/m/011_65","Emirates",0.5281496,115,324,324,115,103,103,157,157
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0035.png","/m/0fq25wr","Australian Open Tennis Tournament",0.36460048,41,81,81,41,48,48,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0036.png","/m/011_65","Emirates",0.50212467,486,718,718,486,98,98,152,152
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0036.png","/g/1vs1p9r6","ANZ",0.23986125,550,650,650,550,241,241,294,294
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0037.png","/g/122vfbx1","Emirates",0.39785463,483,786,786,483,103,103,233,233
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0037.png","/m/0p58j","Australian Open Tennis Tournament",0.33124188,37,93,93,37,68,68,143,143
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0037.png","/m/03s14w","ANZ",0.26593545,613,738,738,613,192,192,230,230
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0038.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0039.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0040.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0041.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0042.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0043.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0044.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0045.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0046.png","/m/0p58j","Australian Open Tennis Tournament",0.4095729,51,115,115,51,48,48,161,161
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0047.png","/m/0p58j","Australian Open Tennis Tournament",0.29083636,37,78,78,37,74,74,138,138
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0048.png","/m/011_65","Emirates",0.35946971,282,596,596,282,117,117,247,247
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0048.png","/m/0p58j","Australian Open Tennis Tournament",0.34405112,41,84,84,41,69,69,139,139
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0049.png","/m/011_65","Emirates",0.52279866,489,593,593,489,118,118,151,151
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0049.png","/m/0p58j","Australian Open Tennis Tournament",0.37499538,37,109,109,37,50,50,140,140
"2016_CT6_R02_DThiem_AUT_vs_NAlmagro_ESP_MS211_clip.0050.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0001.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0002.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0003.png","/m/09npdx","Hisense",0.23328528,79,232,232,79,349,349,430,430
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0004.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0005.png","/m/0p58j","Australian Open Tennis Tournament",0.23731007,37,109,109,37,85,85,140,140
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0006.png","/m/0p58j","Australian Open Tennis Tournament",0.336444,37,113,113,37,25,25,138,138
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0007.png","/g/1vy7gqz1","Medibank",0.26759097,563,661,661,563,286,286,312,312
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0007.png","/m/0p58j","Australian Open Tennis Tournament",0.17796272,56,80,80,56,48,48,102,102
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0008.png","/m/0g_rk1","Medibank",0.35955936,618,761,761,618,319,319,350,350
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0009.png","/m/0g_rk1","Medibank",0.50715876,592,778,778,592,328,328,384,384
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0009.png",NA,"Australian Open",0.17521402,165,188,188,165,378,378,401,401
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0010.png","/m/0g_rk1","Medibank",0.37754622,601,768,768,601,304,304,362,362
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0010.png","/g/11bwn3hffh","Australian Open Tennis Tournament",0.23473763,51,117,117,51,48,48,140,140
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0010.png",NA,"Australian Open",0.18894461,167,187,187,167,378,378,401,401
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0011.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0012.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0013.png","/m/0g_rk1","Medibank",0.40514386,576,781,781,576,328,328,368,368
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0014.png","/m/0g_rk1","Medibank",0.36864495,570,735,735,570,310,310,373,373
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0015.png","/m/0g_rk1","Medibank",0.37409317,645,759,759,645,309,309,372,372
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0016.png","/m/0g_rk1","Medibank",0.19928001,59,95,95,59,310,310,367,367
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0017.png","/m/0g_rk1","Medibank",0.24423173,62,217,217,62,306,306,341,341
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0017.png",NA,"Australian Open Tennis Tournament",0.15724336,63,87,87,63,25,25,77,77
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0018.png","/m/0g_rk1","Medibank",0.32196811,27,243,243,27,324,324,357,357
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0018.png",NA,"Australian Open Tennis Tournament",0.14979649,63,91,91,63,44,44,76,76
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0019.png","/m/0g_rk1","Medibank",0.32842395,62,217,217,62,302,302,350,350
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0020.png","/m/0g_rk1","Medibank",0.27911881,62,217,217,62,307,307,356,356
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0021.png","/m/0g_rk1","Medibank",0.27536085,27,177,177,27,311,311,342,342
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0021.png",NA,"Australian Open Tennis Tournament",0.15598628,65,91,91,65,25,25,58,58
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0022.png","/m/0g_rk1","Medibank",0.33679295,27,208,208,27,306,306,347,347
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0022.png","/m/0p58j","Australian Open Tennis Tournament",0.20881762,41,117,117,41,48,48,136,136
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0023.png","/m/0g_rk1","Medibank",0.28628331,55,208,208,55,317,317,360,360
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0023.png","/m/0p58j","Australian Open Tennis Tournament",0.19886336,63,91,91,63,25,25,76,76
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0024.png","/m/0g_rk1","Medibank",0.31970206,55,216,216,55,303,303,341,341
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0025.png","/m/0g_rk1","Medibank",0.28828233,27,199,199,27,325,325,357,357
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0025.png","/m/0l6c9","Australian Open Tennis Tournament",0.1966642,63,91,91,63,25,25,76,76
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0026.png","/m/0g_rk1","Medibank",0.38077831,72,200,200,72,320,320,361,361
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0026.png",NA,"Australian Open Tennis Tournament",0.14812346,65,91,91,65,25,25,58,58
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0027.png",NA,"Australian Open Tennis Tournament",0.23345818,63,91,91,63,25,25,76,76
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0027.png","/g/1vy7gqz1","Medibank",0.20468146,27,129,129,27,308,308,349,349
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0028.png","/m/0g_rk1","Medibank",0.30268949,26,218,218,26,309,309,352,352
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0028.png",NA,"Australian Open Tennis Tournament",0.15175445,63,91,91,63,44,44,76,76
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0029.png","/m/0p58j","Australian Open Tennis Tournament",0.291531,46,87,87,46,48,48,132,132
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0030.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.39175478,37,82,82,37,48,48,138,138
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0032.png",NA,"Australian Open",0.20872377,165,187,187,165,378,378,401,401
"2016_CT6_R02_FLopez_ESP_vs_GPella_ARG_MS227_clip.0033.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0001.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0002.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0003.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0004.png","/m/0p58j","Australian Open Tennis Tournament",0.37569591,41,146,146,41,25,25,143,143
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0004.png",NA,"Emirates",0.32404259,680,779,779,680,138,138,206,206
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0005.png","/m/0p58j","Australian Open Tennis Tournament",0.37300697,37,109,109,37,50,50,140,140
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0006.png","/m/0p58j","Australian Open Tennis Tournament",0.44161674,41,113,113,41,50,50,144,144
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0007.png","/m/0p58j","Australian Open Tennis Tournament",0.41466454,51,146,146,51,48,48,143,143
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0008.png","/m/011_65","Emirates",0.49422991,36,664,664,36,155,155,394,394
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0008.png",NA,"Australian Open Tennis Tournament",0.40399647,41,85,85,41,50,50,136,136
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0009.png","/m/011_65","Emirates",0.56519157,14,127,127,14,159,159,263,263
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0010.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0011.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0012.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0013.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0014.png","/m/0p58j","Australian Open Tennis Tournament",0.27382514,37,86,86,37,25,25,138,138
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0014.png","/g/124yn7pp1","IBM DB2",0.27079937,168,270,270,168,83,83,139,139
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0015.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0016.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0017.png","/m/0p58j","Australian Open Tennis Tournament",0.41031891,37,113,113,37,25,25,139,139
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0018.png","/m/0p58j","Australian Open Tennis Tournament",0.37316734,41,87,87,41,48,48,136,136
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0019.png","/m/011_65","Emirates",0.50576019,652,744,744,652,279,279,334,334
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0019.png","/m/0p58j","Australian Open Tennis Tournament",0.44336557,37,113,113,37,69,69,144,144
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0020.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0022.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0023.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0024.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0025.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0026.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0027.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0028.png","/m/0p58j","Australian Open Tennis Tournament",0.36582685,48,121,121,48,43,43,145,145
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0029.png","/m/0p58j","Australian Open Tennis Tournament",0.4273029,41,86,86,41,25,25,143,143
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0030.png","/m/0p58j","Australian Open Tennis Tournament",0.36379737,41,109,109,41,51,51,140,140
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0031.png","/m/0p58j","Australian Open Tennis Tournament",0.4306581,41,146,146,41,27,27,143,143
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0032.png","/m/0p58j","Australian Open Tennis Tournament",0.38264427,37,146,146,37,25,25,143,143
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0033.png","/m/0p58j","Australian Open Tennis Tournament",0.47028404,37,223,223,37,48,48,290,290
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0034.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0035.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_CT6_R02_JSousa_POR_vs_SGiraldo_COL_MS231_clip.0036.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
